# snapshot_date: 2026-07-15
uid,code,name,latitude,longitude,district,municipality,parish,basin,altitude,coord_x,coord_y,aquifer_system,status
62013,520/15,JD,38.03279,-7.98388,BEJA,BEJA,MOMBEJA,SADO,196.0,213100.0,118450.0,A9 - GABROS DE BEJA,
62018,520/25,JD,38.03237,-8.01691,BEJA,BEJA,MOMBEJA,SADO,244.0,210200.0,118400.0,A9 - GABROS DE BEJA,
68024,520/32,JD,38.03962,-8.06896,BEJA,FERREIRA DO ALENTEJO,FERREIRA DO ALENTEJO,SADO,165.0,205630.0,119200.0,A9 - GABROS DE BEJA,
2075306,520/59,FURO QUINTA DO PEREIRO,38.04001,-8.09638,BEJA,FERREIRA DO ALENTEJO,FERREIRA DO ALENTEJO,SADO,154.57,203223.0,119242.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2075912,520/60,Poço Pero Bonito,37.98696,-8.12527,BEJA,FERREIRA DO ALENTEJO,FERREIRA DO ALENTEJO,SADO,150.0,200687.0,113353.0,T0 - BACIA DO TEJO-SADO INDIFERENCIADO,
2075972,520/62,Poço Santa Vitória,37.96585,-8.02888,BEJA,BEJA,SANTA VITÓRIA,SADO,142.98,209157.0,111015.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2075330,520/63,FURO NO MONTE DA CHAMINÉ DOS PASSARINHOS,37.96473,-7.97083,BEJA,BEJA,SANTA VITÓRIA,SADO,160.26,214259.0,110898.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076014,520/64,Poço Cortes,38.03334,-7.98305,BEJA,BEJA,MOMBEJA,SADO,194.45,213173.0,118512.0,A9 - GABROS DE BEJA,
2075338,520/65,FURO MONTE DO PAÇO,38.04057,-8.06888,BEJA,FERREIRA DO ALENTEJO,FERREIRA DO ALENTEJO,SADO,169.24,205637.0,119305.0,A9 - GABROS DE BEJA,
62058,521/38,LF-3,38.02238,-7.90179,BEJA,BEJA,BEJA (SANTIAGO MAIOR),SADO,211.6,220310.0,117310.0,A9 - GABROS DE BEJA,
70702,521/44,AC10,38.01459,-7.92516,BEJA,BEJA,BEJA (SANTIAGO MAIOR),SADO,206.0,218260.0,116440.0,A9 - GABROS DE BEJA,
17356,521/147,PTD.4,37.99437,-7.90438,BEJA,BEJA,BEJA (SANTIAGO MAIOR),SADO,215.0,220090.0,114200.0,A9 - GABROS DE BEJA,
101309635,521/155,,38.01308,-7.89111,BEJA,BEJA,BEJA (SANTIAGO MAIOR),SADO,225.0,221250.0,116280.0,A9 - GABROS DE BEJA,
17357,521/156,,38.00926,-7.87348,BEJA,BEJA,BEJA (SANTIAGO MAIOR),SADO,238.0,222800.0,115860.0,A9 - GABROS DE BEJA,
68048,521/163,,38.01935,-7.91558,BEJA,BEJA,BEJA (SANTIAGO MAIOR),SADO,206.0,219100.0,116970.0,A9 - GABROS DE BEJA,
62184,521/221,JD,37.98991,-7.80718,BEJA,BEJA,NOSSA SENHORA DAS NEVES,GUADIANA,204.0,228630.0,113730.0,A9 - GABROS DE BEJA,
70657,521/222,JD,37.96201,-7.81902,BEJA,BEJA,SANTA CLARA DE LOUREDO,GUADIANA,218.0,227600.0,110630.0,A9 - GABROS DE BEJA,
62208,521/264,JD,38.03562,-7.8973,BEJA,BEJA,BEJA (SANTIAGO MAIOR),GUADIANA,211.0,220700.0,118780.0,A9 - GABROS DE BEJA,
71483,521/284,,38.00458,-7.92222,BEJA,BEJA,-,SADO,211.0,218520.0,115330.0,A9 - GABROS DE BEJA,
2075346,521/445,FURO MONTE DO CURRAL,38.01945,-7.91527,BEJA,BEJA,BEJA (SANTIAGO MAIOR),SADO,214.17,219127.0,116982.0,A9 - GABROS DE BEJA,
2076028,521/446,Poço Monte da Caçada,37.97834,-7.8836,BEJA,BEJA,SANTA CLARA DE LOUREDO,SADO,229.29,221920.0,112426.0,A9 - GABROS DE BEJA,
2076042,521/447,Poço Monte das Terras Frias,38.01223,-7.88555,BEJA,BEJA,BEJA (SANTIAGO MAIOR),SADO,230.0,221739.0,116187.0,A9 - GABROS DE BEJA,
2075354,521/448,FURO NO MONTE DAS AREIAS,38.02612,-7.84166,BEJA,BEJA,BEJA (SANTA MARIA DA FEIRA),GUADIANA,192.62,225588.0,117740.0,A9 - GABROS DE BEJA,
2075362,521/449,FURO VALE DE MÉRTOLA,37.98251,-7.84333,BEJA,BEJA,SANTA CLARA DE LOUREDO,GUADIANA,231.48,225457.0,112899.0,A9 - GABROS DE BEJA,
2075450,521/450,HORTA DE TODOS,38.00391,-7.84555,BEJA,BEJA,BEJA (SALVADOR),GUADIANA,212.5,225254.0,115273.0,A9 - GABROS DE BEJA,
2075668,521/451,FURO NO MONTE DO DANEIRO,38.0264,-7.79027,BEJA,BEJA,NOSSA SENHORA DAS NEVES,GUADIANA,140.0,230100.0,117786.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17345,522/54,,37.95773,-7.62549,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,140.0,244610.0,110230.0,A9 - GABROS DE BEJA,
68091,522/117,JD,37.97565,-7.71391,BEJA,BEJA,QUINTOS,GUADIANA,123.0,236830.0,112180.0,A9 - GABROS DE BEJA,
68113,522/160,JD,37.99619,-7.62386,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,105.0,244730.0,114500.0,A9 - GABROS DE BEJA,
68115,522/162,JD,38.00297,-7.64977,BEJA,BEJA,BALEIZÃO,GUADIANA,79.0,242450.0,115240.0,A9 - GABROS DE BEJA,
62298,522/165,JD,38.00072,-7.67267,BEJA,BEJA,BALEIZÃO,GUADIANA,115.0,240440.0,114980.0,A9 - GABROS DE BEJA,
68118,522/169,JD,37.99835,-7.71356,BEJA,BEJA,BALEIZÃO,GUADIANA,130.0,236850.0,114700.0,A9 - GABROS DE BEJA,
17035,522/200,CP 1/93,37.96012,-7.60984,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,160.0,245984.0,110503.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
71477,522/204,,38.00877,-7.73137,BEJA,BEJA,-,GUADIANA,,235280.0,115850.0,A9 - GABROS DE BEJA,
2075464,522/251,FURO NO MONTE FERNANDO ESPANHA,37.97057,-7.76027,BEJA,BEJA,QUINTOS,GUADIANA,158.95,232759.0,111599.0,A9 - GABROS DE BEJA,
2076126,522/252,Poço no Monte do Vale da Aldeia de Cima,37.99918,-7.71305,BEJA,BEJA,BALEIZÃO,GUADIANA,140.0,236894.0,114793.0,A9 - GABROS DE BEJA,
2076140,522/253,Poço Barranco da Aldeia dos Testudos,37.99669,-7.62332,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,118.59,244777.0,114555.0,A9 - GABROS DE BEJA,
2076154,522/254,Poço no Monte de Magalhães,37.96057,-7.72472,BEJA,BEJA,QUINTOS,GUADIANA,152.34,235888.0,110502.0,A9 - GABROS DE BEJA,
2076210,522/255,Poço Horta dos Coentros,38.00918,-7.61055,BEJA,SERPA,BRINCHES,GUADIANA,164.21,245891.0,115948.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076224,522/256,Poço na Herdade da Casa Branca,37.98195,-7.75971,BEJA,BEJA,QUINTOS,GUADIANA,177.79,232803.0,112863.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076252,522/257,Poço Monte da Aldeia dos Condes,38.02835,-7.7375,BEJA,BEJA,BALEIZÃO,GUADIANA,180.7,234733.0,118021.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076266,522/258,Poço na Horta dos Mancios,38.03196,-7.70499,BEJA,BEJA,BALEIZÃO,GUADIANA,189.44,237585.0,118434.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17037,523/29,,37.97139,-7.52555,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,160.0,253383.0,111799.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17036,523/30,,37.98192,-7.55351,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,149.0,250919.0,112952.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17045,523/31,,37.99806,-7.51945,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,152.0,253900.0,114762.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17052,523/32,,38.00987,-7.46963,BEJA,SERPA,PIAS,GUADIANA,190.0,258267.0,116103.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17051,523/33,,38.00083,-7.49306,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,182.0,256216.0,115086.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17042,523/36,,37.98793,-7.46151,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,190.0,258997.0,113673.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17044,523/38,,37.98888,-7.40976,BEJA,SERPA,VALE DE VARGO,GUADIANA,200.0,263543.0,113813.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17046,523/40,,37.96389,-7.48722,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,177.0,256757.0,110989.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17047,523/41,,37.99329,-7.53523,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,120.0,252517.0,114224.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17048,523/42,,37.99078,-7.56007,BEJA,SERPA,BRINCHES,GUADIANA,120.0,250337.0,113932.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17049,523/43,,37.98982,-7.5639,BEJA,SERPA,BRINCHES,GUADIANA,122.0,250001.0,113823.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17050,523/44,,37.99378,-7.56923,BEJA,SERPA,BRINCHES,GUADIANA,120.0,249530.0,114260.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076350,523/68,Poço no Cangueiro,38.0364,-7.54722,BEJA,SERPA,BRINCHES,GUADIANA,170.0,251434.0,119003.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2075614,523/69,FURO NO MONTE DA MARGALEJA,38.00279,-7.52111,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,165.09,253751.0,115287.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076364,523/70,Poço de Pias,38.02697,-7.48416,BEJA,SERPA,PIAS,GUADIANA,190.0,256977.0,117992.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2075626,523/71,FURO NO MONTE BARROCÃO,37.97113,-7.52832,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,159.27,253140.0,111768.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076378,523/72,Poço no Monte das Palmeiras,37.98224,-7.5536,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,152.01,250911.0,112987.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076406,523/73,Poço no Monte Novo de Casqueiros,38.03641,-7.43305,BEJA,SERPA,PIAS,GUADIANA,200.0,261457.0,119073.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17274,524/3,JK1-GARGALÃO,38.03721,-7.28471,BEJA,MOURA,SOBRAL DA ADIÇA,GUADIANA,197.69,274479.0,119270.0,A10 - MOURA - FICALHO,
17278,524/50,SH ROSA DA LAVADA 1,38.01498,-7.33578,BEJA,MOURA,SOBRAL DA ADIÇA,GUADIANA,264.13,270017.0,116763.0,A10 - MOURA - FICALHO,
17283,524/51,Vale Vargo,38.01004,-7.39023,BEJA,SERPA,VALE DE VARGO,GUADIANA,245.0,265240.0,116175.0,A10 - MOURA - FICALHO,
17032,524/60,,37.96696,-7.38342,BEJA,SERPA,VALE DE VARGO,GUADIANA,230.0,265876.0,111398.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17038,524/82,TS 3,38.01292,-7.39151,BEJA,SERPA,VALE DE VARGO,GUADIANA,248.0,265125.0,116494.0,A10 - MOURA - FICALHO,EM SERVIÇO
33995,524/83,TS 4,38.01424,-7.39264,BEJA,SERPA,VALE DE VARGO,GUADIANA,245.0,265024.0,116640.0,A10 - MOURA - FICALHO,EM SERVIÇO
17040,524/85,RF 1,37.95499,-7.29146,BEJA,SERPA,VILA VERDE DE FICALHO,GUADIANA,265.0,273969.0,110138.0,A10 - MOURA - FICALHO,EM SERVIÇO
2076484,524/114,Poço na Herdade de Belmeque,38.02835,-7.3975,BEJA,SERPA,VALE DE VARGO,GUADIANA,230.0,264585.0,118202.0,A10 - MOURA - FICALHO,
2074530,526/71,S1,37.94451,-8.82581,SETÚBAL,SINES,SINES,RIBEIRAS DO ALENTEJO,33.0,139110.0,108868.0,O32 - SINES,EM SERVIÇO
2074544,526/72,S2,37.93454,-8.8023,SETÚBAL,SINES,SINES,RIBEIRAS DO ALENTEJO,22.0,141168.0,107746.0,O32 - SINES,EM SERVIÇO
17299,528/11,JK1-BORBOLEGA,37.91512,-8.40113,SETÚBAL,SANTIAGO DO CACÉM,ALVALADE,SADO,50.0,176430.0,105413.0,T6 - BACIA DE ALVALADE,
2075870,529/54,POÇO MONTE DO VALE LEITÃO DE BAIXO,37.9028,-8.19693,BEJA,ALJUSTREL,RIO DE MOINHOS,SADO,98.83,194385.0,104013.0,T0 - BACIA DO TEJO-SADO INDIFERENCIADO,
2075884,529/55,Poço Courelas do Pego,37.88529,-8.28165,BEJA,ALJUSTREL,MESSEJANA,SADO,116.6,186931.0,102079.0,T0 - BACIA DO TEJO-SADO INDIFERENCIADO,
2075898,529/56,Poço no Monte de Vila de Cortes,37.90613,-8.23554,BEJA,ALJUSTREL,RIO DE MOINHOS,SADO,110.04,190990.0,104386.0,T0 - BACIA DO TEJO-SADO INDIFERENCIADO,
2075322,529/57,CASA AGRÍCOLA GAMITO FERREIRA,37.89335,-8.1511,BEJA,ALJUSTREL,ALJUSTREL,SADO,134.46,198416.0,102963.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2075958,529/58,Poço Monte do Bispo,37.86584,-8.20499,BEJA,ALJUSTREL,ALJUSTREL,SADO,135.19,193673.0,99912.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2075986,530/37,Poço da Carrapateira,37.95335,-8.0986,BEJA,ALJUSTREL,ERVIDEL,SADO,159.87,203031.0,109623.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076000,530/38,Poço no Monte de Linhares,37.91501,-7.96583,BEJA,BEJA,ALBERNOA,SADO,161.93,214708.0,105380.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076454,531/46,Poço na Horta da Genoveva,37.93251,-7.7861,BEJA,BEJA,CABEÇA GORDA,GUADIANA,180.34,230505.0,107366.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
70377,532/11,PTD1,37.93776,-7.6105,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,191.0,245940.0,108020.0,A9 - GABROS DE BEJA,
17265,532/38,,37.93608,-7.64031,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,145.0,243320.0,107820.0,A9 - GABROS DE BEJA,
17347,532/54,,37.94997,-7.66662,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,100.0,241000.0,109350.0,A9 - GABROS DE BEJA,
68235,532/98,JD,37.9492,-7.69927,BEJA,BEJA,QUINTOS,GUADIANA,140.0,238130.0,109250.0,A9 - GABROS DE BEJA,
62485,532/118,FURO NO MONTE CALDEIRA,37.93581,-7.64054,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,145.0,243300.0,107790.0,A9 - GABROS DE BEJA,
62488,532/124,FURO NA HORTA DE SANTA MARIA,37.91585,-7.60472,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,196.24,246462.0,105591.0,A9 - GABROS DE BEJA,
17034,532/136,AC 8,37.92164,-7.60461,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,200.0,246468.0,106234.0,A9 - GABROS DE BEJA,EM SERVIÇO
2086410,532/146,CP1,37.86843,-7.74227,BEJA,BEJA,-,GUADIANA,155.0,234388.0,100268.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17033,532/153,TS 1,37.93778,-7.63089,BEJA,SERPA,SERPA (SANTA MARIA),GUADIANA,156.0,244147.0,108013.0,A9 - GABROS DE BEJA,EM RESERVA
71479,532/157,,37.94198,-7.76804,BEJA,BEJA,-,GUADIANA,191.0,232089.0,108423.0,A9 - GABROS DE BEJA,
2086422,532/172,SC2,37.86798,-7.74214,BEJA,BEJA,-,GUADIANA,159.0,234400.0,100219.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17053,533/43,SI1,37.89947,-7.55301,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,160.0,251020.0,103800.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
33996,533/51,LF 4,37.93223,-7.42028,BEJA,SERPA,ALDEIA NOVA DE SÃO BENTO,GUADIANA,249.0,262667.0,107517.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2076392,533/74,Poço em Caliços,37.92807,-7.57832,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,193.26,248775.0,106961.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17282,534/7,,37.95066,-7.30094,BEJA,SERPA,VILA VERDE DE FICALHO,GUADIANA,243.0,273140.0,109650.0,A10 - MOURA - FICALHO,
17296,535/20,CP1,37.85407,-8.77906,SETÚBAL,SINES,PORTO COVO,RIBEIRAS DO ALENTEJO,,143150.0,98800.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17315,536/23,,37.81506,-8.5099,BEJA,ODEMIRA,BICOS,SADO,,166820.0,94340.0,T6 - BACIA DE ALVALADE,
17339,537/14,,37.8553,-8.48571,SETÚBAL,SANTIAGO DO CACÉM,SÃO DOMINGOS,SADO,,168967.0,98798.0,T6 - BACIA DE ALVALADE,
33998,542/19,PFT 1,37.80695,-7.485,BEJA,SERPA,SERPA (SALVADOR),GUADIANA,210.0,257073.0,93570.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2038432,545/53,,37.68923,-8.55062,BEJA,ODEMIRA,RELÍQUIAS,MIRA,132.0,163172.0,80389.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
34377,548/25,,37.76929,-8.01051,BEJA,CASTRO VERDE,ENTRADAS,GUADIANA,172.0,210800.0,89200.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17022,550/28,,37.71162,-7.6072,BEJA,MÉRTOLA,MÉRTOLA,GUADIANA,120.0,246371.0,82922.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17024,551/27,CP 1,37.7046,-7.47764,BEJA,MÉRTOLA,CORTE DO PINTO,GUADIANA,160.0,257801.0,82214.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17306,555/48,,37.64184,-8.21863,BEJA,OURIQUE,OURIQUE,SADO,195.0,192450.0,75050.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17023,558/11,,37.68206,-7.64262,BEJA,MÉRTOLA,MÉRTOLA,GUADIANA,128.0,243265.0,79624.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
34005,558/51,,37.62183,-7.61959,BEJA,MÉRTOLA,MÉRTOLA,GUADIANA,124.0,245333.0,72950.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
34003,558/52,,37.646,-7.66156,BEJA,MÉRTOLA,MÉRTOLA,GUADIANA,69.0,241614.0,75613.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
34004,558/53,,37.64404,-7.66391,BEJA,MÉRTOLA,MÉRTOLA,GUADIANA,70.0,241408.0,75394.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17031,559/1,,37.65916,-7.57195,BEJA,MÉRTOLA,SANTANA DE CAMBAS,GUADIANA,170.0,249514.0,77117.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17021,559/17,,37.60607,-7.53199,BEJA,MÉRTOLA,SANTANA DE CAMBAS,GUADIANA,122.0,253078.0,71246.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17027,559/21,FURO 2,37.67665,-7.4877,BEJA,MÉRTOLA,CORTE DO PINTO,GUADIANA,160.0,256935.0,79106.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM RESERVA
17030,559/25,,37.62485,-7.52858,BEJA,MÉRTOLA,SANTANA DE CAMBAS,GUADIANA,131.0,253366.0,73333.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
2038434,560/23,,37.50944,-8.71307,BEJA,ODEMIRA,SÃO TEOTÓNIO,MIRA,180.0,148720.0,60510.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2038436,562/10,,37.59065,-8.35687,BEJA,ODEMIRA,SÃO MARTINHO DAS AMOREIRAS,MIRA,265.0,180236.0,69389.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
73951,566/47,RA10C,37.51922,-7.64193,BEJA,MÉRTOLA,ESPÍRITO SANTO,GUADIANA,213.0,243420.0,61550.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17029,567/2,,37.55639,-7.52417,BEJA,MÉRTOLA,SANTANA DE CAMBAS,GUADIANA,39.0,253804.0,65736.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17028,567/11,,37.58974,-7.56319,BEJA,MÉRTOLA,SANTANA DE CAMBAS,GUADIANA,130.0,250334.0,69416.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
34395,572/16,RABAÇA,37.4959,-8.08277,BEJA,ALMODÔVAR,ALMODÔVAR,GUADIANA,300.0,204450.0,58850.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17524,574/24,,37.44291,-7.77216,FARO,ALCOUTIM,MARTIM LONGO,GUADIANA,293.09,231940.0,53029.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
106066,575/1,,37.47282,-7.47672,FARO,ALCOUTIM,ALCOUTIM,GUADIANA,10.0,258062.0,56489.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM RESERVA
2088122,576/20,,37.37614,-8.7703,FARO,ALJEZUR,ROGIL,RIBEIRAS DO ALGARVE,,143560.3,45747.4,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2088130,576/21,,37.33929,-8.675,FARO,MONCHIQUE,MARMELETE,RIBEIRAS DO ALGARVE,,151978.0,41604.9,A0 - MACIÇO ANTIGO INDIFERENCIADO,
2088138,576/22,,37.38586,-8.78088,FARO,ALJEZUR,ROGIL,RIBEIRAS DO ALGARVE,93.39,142630.5,46833.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17525,578/1,,37.36298,-8.38022,FARO,SILVES,SÃO MARCOS DA SERRA,ARADE,118.02,178107.0,44125.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM RESERVA
2097266,578/54,,37.38864,-8.33234,FARO,SILVES,SÃO MARCOS DA SERRA,ARADE,126.0,182354.64,46962.76,,EM SERVIÇO
100101,580/9,,37.36856,-7.96867,FARO,LOULÉ,AMEIXIAL,GUADIANA,410.0,214564.0,44728.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
100117,581/9,,37.33393,-7.81285,FARO,TAVIRA,CACHOPO,GUADIANA,360.0,228380.0,40920.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
100191,584/2,JK 1,37.31626,-8.80037,FARO,ALJEZUR,ALJEZUR,RIBEIRAS DO ALGARVE,11.0,140850.0,39120.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
106077,584/3,JK 4,37.31563,-8.79923,FARO,ALJEZUR,ALJEZUR,RIBEIRAS DO ALGARVE,17.0,140950.0,39050.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
100192,584/4,,37.32307,-8.79572,FARO,ALJEZUR,ALJEZUR,RIBEIRAS DO ALGARVE,11.16,141267.0,39873.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
100193,584/7,,37.32104,-8.79872,FARO,ALJEZUR,ALJEZUR,RIBEIRAS DO ALGARVE,9.08,141000.0,39650.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
100197,584/11,,37.30527,-8.7988,FARO,ALJEZUR,ALJEZUR,RIBEIRAS DO ALGARVE,13.75,140980.0,37900.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
105791,585/3,,37.31993,-8.53539,FARO,MONCHIQUE,MONCHIQUE,ARADE,450.0,164340.0,39395.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
17522,585/15,,37.32346,-8.5817,FARO,MONCHIQUE,MONCHIQUE,ARADE,736.71,160237.0,39805.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
2050604,585/159,,37.32472,-8.67132,FARO,MONCHIQUE,-,RIBEIRAS DO ALGARVE,,152295.0,39986.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
100410,587/21,JK 3,37.23866,-8.1714,FARO,LOULÉ,ALTE,RIBEIRAS DO ALGARVE,198.0,196600.0,30300.0,M5 - QUERENÇA - SILVES,EM SERVIÇO
100412,587/24,,37.23862,-8.16861,FARO,LOULÉ,ALTE,RIBEIRAS DO ALGARVE,196.0,196848.0,30295.0,M5 - QUERENÇA - SILVES,EM SERVIÇO
100933,587/32,,37.28879,-8.16653,FARO,LOULÉ,ALTE,ARADE,210.0,197034.0,35863.0,,EM SERVIÇO
100934,588/7,,37.23884,-8.06148,FARO,LOULÉ,SALIR,RIBEIRAS DO ALGARVE,200.0,206354.0,30321.0,M5 - QUERENÇA - SILVES,EM SERVIÇO
100449,589/4,,37.24388,-7.93778,FARO,LOULÉ,SALIR,GUADIANA,490.0,217329.0,30896.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
105842,590/36,,37.24621,-7.69137,FARO,TAVIRA,TAVIRA (SANTA MARIA),RIBEIRAS DO ALGARVE,400.0,239191.0,31228.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,EM SERVIÇO
109318,591/43,,37.27989,-7.474,FARO,CASTRO MARIM,AZINHAL,GUADIANA,94.0,258452.0,35078.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
100252,594/47,,37.16595,-8.60418,FARO,PORTIMÃO,MEXILHOEIRA GRANDE,RIBEIRAS DO ALGARVE,22.49,158158.0,22333.0,M3 - MEXILHOEIRA GRANDE - PORTIMÃO,EM SERVIÇO
100257,594/54,,37.16941,-8.56184,FARO,PORTIMÃO,PORTIMÃO,RIBEIRAS DO ALGARVE,50.0,161920.0,22699.0,M3 - MEXILHOEIRA GRANDE - PORTIMÃO,EM SERVIÇO
100258,594/55,,37.16467,-8.56246,FARO,PORTIMÃO,PORTIMÃO,RIBEIRAS DO ALGARVE,38.0,161863.0,22174.0,M3 - MEXILHOEIRA GRANDE - PORTIMÃO,EM SERVIÇO
100260,594/58,,37.16386,-8.55385,FARO,PORTIMÃO,PORTIMÃO,ARADE,35.0,162627.0,22080.0,M3 - MEXILHOEIRA GRANDE - PORTIMÃO,EM SERVIÇO
100270,594/71,,37.15113,-8.5648,FARO,PORTIMÃO,ALVOR,RIBEIRAS DO ALGARVE,24.51,161648.0,20672.0,M3 - MEXILHOEIRA GRANDE - PORTIMÃO,EM SERVIÇO
100276,594/79,,37.17315,-8.56177,FARO,PORTIMÃO,PORTIMÃO,RIBEIRAS DO ALGARVE,60.61,161928.0,23115.0,M3 - MEXILHOEIRA GRANDE - PORTIMÃO,EM SERVIÇO
