# snapshot_date: 2026-07-15
uid,code,name,latitude,longitude,basin,altitude,coord_x,coord_y,latitude_n,longitude_w,entidade,district,municipality,parish,rio,area_drenada_km2,distancia_foz_km,entrada_funcionamento,data_fecho,objectivo,status
6786917374,05M/50,LOMBO,41.4636,-7.481,DOURO,506.0,,,41.4636,-7.481,ARH-NORTE,VILA REAL,VILA POUCA DE AGUIAR,TRESMINAS,RIO CURROS,-,-,30-04-2010,-,DQA_ECOL_VIG,ATIVA
3001136814,24N/50,LOMBO ROMÃO,38.287617,-7.206895,GUADIANA,157.0,,,38.287617,-7.206895,ARH-ALENTEJO,ÉVORA,MOURÃO,MOURÃO,RIBEIRA DE GODELIM,-,-,28-04-2009,-,DQA_ECOL_OPER,ATIVA
9203856422,05N/06,LONGRA,41.37162,-7.24329,DOURO,193.0,,,41.37162,-7.24329,ARH-NORTE,BRAGANÇA,MIRANDELA,UNIÃO DAS FREGUESIAS DE BARCEL  MARMELOS E VALVERDE DA GESTOSA,,-,-,09-05-2017,-,-,ATIVA
4806789084,23K/13C,LOUREIRO - CCHA (C),38.36945,-7.73484,GUADIANA,208.0,,,38.36945,-7.73484,EDIA,ÉVORA,PORTEL,MONTE DO TRIGO,,-,-,17-11-2009,-,EDIA,ATIVA
3048801672,23K/13F,LOUREIRO - CCHA (F),38.36945,-7.73484,GUADIANA,208.0,,,38.36945,-7.73484,EDIA,ÉVORA,PORTEL,MONTE DO TRIGO,,-,-,13-09-2006,-,EDIA,ATIVA
9651414084,23K/13P,LOUREIRO - CCHA (P),38.36945,-7.73484,GUADIANA,208.0,,,38.36945,-7.73484,EDIA,-,-,-,,-,-,16-01-2019,-,EDIA,ATIVA
3048801668,23K/13S,LOUREIRO - CCHA (S),38.36945,-7.73484,GUADIANA,208.0,,,38.36945,-7.73484,EDIA,ÉVORA,PORTEL,MONTE DO TRIGO,,-,-,13-09-2006,-,EDIA,ATIVA
3048819980,23K/12,LOUREIRO - JUSANTE - CCHA,38.37597,-7.72186,GUADIANA,195.0,,,38.37597,-7.72186,EDIA,ÉVORA,PORTEL,MONTE DO TRIGO,,-,-,15-11-2006,-,EDIA,ATIVA
4810281146,23K/11C,LOUREIRO - TOMADA - CCHA (C),38.36333,-7.73916,GUADIANA,214.0,,,38.36333,-7.73916,EDIA,ÉVORA,PORTEL,MONTE DO TRIGO,,-,-,17-11-2009,-,EDIA,ATIVA
3048801684,23K/11F,LOUREIRO - TOMADA - CCHA (F),38.36333,-7.73916,GUADIANA,214.0,,,38.36333,-7.73916,EDIA,ÉVORA,PORTEL,MONTE DO TRIGO,,-,-,10-10-2006,-,EDIA,ATIVA
9651414086,23K/11P,LOUREIRO - TOMADA - CCHA (P),38.36333,-7.73916,GUADIANA,214.0,,,38.36333,-7.73916,EDIA,-,-,-,,-,-,16-01-2019,-,EDIA,ATIVA
3048801680,23K/11S,LOUREIRO - TOMADA - CCHA (S),38.36333,-7.73916,GUADIANA,214.0,,,38.36333,-7.73916,EDIA,ÉVORA,PORTEL,MONTE DO TRIGO,,-,-,10-10-2006,-,EDIA,ATIVA
9198880480,24J/01,LOUREIRO/ALVITO - LOUALV1 - CCHA,38.328056,-7.8625,SADO,201.0,,,38.328056,-7.8625,ARH-ALENTEJO/EDIA,ÉVORA,PORTEL,UNIÃO DAS FREGUESIAS DE SÃO BARTOLOMEU DO OUTEIRO E ORIOLA,,-,-,01-06-2016,-,-,ATIVA
2422951466,21B/01,LOURES,38.83241,-9.1702,TEJO,14.0,,,38.83241,-9.1702,ARH-TEJO,LISBOA,LOURES,LOURES,RIBEIRA DE LOURES,-,-,11-11-1985,08-02-1990,DGA,DESATIVADA
6862579464,03H/12,LOURIDO - CCHE,41.825778,-8.280278,LIMA,131.0,,,41.825778,-8.280278,EDP,VIANA DO CASTELO,PONTE DA BARCA,ENTRE AMBOS-OS-RIOS,RIO DE TROUFE,-,-,01-04-2009,02-04-2010,TURH,DESATIVADA
9343897998,09H/03,LOURISELA - CCHE,40.76404,-8.296696,VOUGA/RIBEIRAS COSTEIRAS,253.0,,,40.76404,-8.296696,EDP/ARH-CENTRO,AVEIRO,SEVER DO VOUGA,COUTO DE ESTEVES,,-,-,01-04-2015,-,-,ATIVA
60282,05F/02,LOURO,41.436888,-8.554403,AVE,70.0,,,41.436888,-8.554403,ARH-NORTE,BRAGA,VILA NOVA DE FAMALICÃO,LOURO,RIO ESTE,121.57,25.57,27-10-1993,22-04-1999,CAPTAÇÃO / EXTRACÇÃO,DESATIVADA
10851505550,09K/08,LOUSADELA,40.773452,-7.725404,VOUGA/RIBEIRAS COSTEIRAS,572.0,,,40.773452,-7.725404,ARH-CENTRO,-,-,-,,-,-,06-12-2022,-,-,ATIVA
9343898104,13F/03,LOUZÕES,40.06907,-8.66316,MONDEGO,16.0,,,40.06907,-8.66316,ARH-CENTRO,COIMBRA,SOURE,VILA NOVA DE ANÇOS,,-,-,15-05-2019,-,-,ATIVA
9473266894,17B/21,LO_1_IPMA,39.428025,-9.228167,RIBEIRAS DO OESTE,0.0,,,39.428025,-9.228167,ARH-TEJO,-,-,-,,-,-,01-01-2009,01-01-2025,-,DESATIVADA
9473278470,17B/22F,LO_2_IPMA (F),39.424561,-9.216339,RIBEIRAS DO OESTE,0.0,,,39.424561,-9.216339,ARH-TEJO,-,-,-,,-,-,01-01-2009,01-01-2025,-,DESATIVADA
9473278466,17B/22S,LO_2_IPMA (S),39.424561,-9.216339,RIBEIRAS DO OESTE,0.0,,,39.424561,-9.216339,ARH-TEJO,-,-,-,,-,-,01-01-2009,01-01-2025,-,DESATIVADA
9473278712,17B/23,LO_3_IPMA,39.410894,-9.210161,RIBEIRAS DO OESTE,0.0,,,39.410894,-9.210161,ARH-TEJO,-,-,-,,-,-,01-01-2009,01-01-2025,-,DESATIVADA
9473280058,17B/24,LO_4_IPMA,39.404478,-9.191144,RIBEIRAS DO OESTE,0.0,,,39.404478,-9.191144,ARH-TEJO,-,-,-,,-,-,01-01-2009,01-01-2025,-,DESATIVADA
9473280062,17B/25,LO_5_IPMA,39.394508,-9.217869,RIBEIRAS DO OESTE,0.0,,,39.394508,-9.217869,ARH-TEJO,-,-,-,,-,-,01-01-2009,01-01-2025,-,DESATIVADA
4826499258,22N/15C,LUCEFECIT - CCHA (C),38.55493,-7.29936,GUADIANA,131.0,,,38.55493,-7.29936,EDIA,ÉVORA,ALANDROAL,CAPELINS (SANTO ANTÓNIO),,-,-,19-11-2009,-,EDIA,ATIVA
3048820026,22N/15F,LUCEFECIT - CCHA (F),38.55493,-7.29936,GUADIANA,131.0,,,38.55493,-7.29936,EDIA,ÉVORA,ALANDROAL,CAPELINS (SANTO ANTÓNIO),RIO GUADIANA,-,-,11-05-2005,-,EDIA,ATIVA
3048820018,22N/15M,LUCEFECIT - CCHA (M),38.55493,-7.29936,GUADIANA,131.0,,,38.55493,-7.29936,EDIA,ÉVORA,ALANDROAL,CAPELINS (SANTO ANTÓNIO),RIO GUADIANA,-,-,11-05-2005,-,EDIA,ATIVA
9651414088,22N/15P,LUCEFECIT - CCHA (P),38.55493,-7.29936,GUADIANA,131.0,,,38.55493,-7.29936,EDIA,-,-,-,,-,-,14-01-2019,-,EDIA,ATIVA
3001132784,22N/15S,LUCEFECIT - CCHA (S),38.55493,-7.29936,GUADIANA,131.0,,,38.55493,-7.29936,EDIA,ÉVORA,ALANDROAL,CAPELINS (SANTO ANTÓNIO),RIO GUADIANA,-,-,11-05-2005,-,EDIA,ATIVA
9198880308,22M/04,LUCEFECIT 1,38.619581,-7.397737,GUADIANA,167.0,,,38.619581,-7.397737,ARH-ALENTEJO,ÉVORA,ALANDROAL,TERENA (SÃO PEDRO),,-,-,05-03-2018,-,-,ATIVA
6857398056,22M/03S,LUCEFÉCIT - CONFLUÊNCIA - CCHA (S),38.59734,-7.344182,GUADIANA,131.0,,,38.59734,-7.344182,EDIA,ÉVORA,REGUENGOS DE MONSARAZ,MONSARAZ,,-,-,23-11-2011,-,EDIA,ATIVA
9343897830,06K/13,LUGAR DA ÍNSUA,41.29263,-7.75002,DOURO,328.0,,,41.29263,-7.75002,ARH-NORTE,VILA REAL,VILA REAL,VILA REAL,,-,-,28-05-2018,-,-,ATIVA
2940598686,28F/56,LUZIANES,37.584843,-8.534109,MIRA,102.0,,,37.584843,-8.534109,ARH-ALENTEJO,BEJA,ODEMIRA,LUZIANES-GARE,BARRANCO DAS PIPINAS,-,-,14-04-2009,-,DQA_ECOL_VIG,ATIVA
13062796008,23E/13,Lisnave-Bacia cais 3 nascente (50m fren limit_ext),38.47969,-8.788131,SADO,0.0,,,38.47969,-8.788131,LISNAVE,-,-,-,RIO SADO,-,-,26-08-2024,-,DQA,ATIVA
13062781458,23E/11,Lisnave-Bacia cais 3 nascente (50m jus limit_ext),38.471822,-8.788083,SADO,0.0,,,38.471822,-8.788083,LISNAVE,-,-,-,RIO SADO,-,-,26-08-2024,-,DQA,ATIVA
13062781464,23E/12,Lisnave-Bacia cais 3 nascente (50m mont limit_ext),38.472006,-8.787475,SADO,0.0,,,38.472006,-8.787475,LISNAVE,-,-,-,RIO SADO,-,-,26-08-2024,-,DQA,ATIVA
13854389950,05H/13,Lourido - central,41.394928,-8.198347,AVE,,,,41.394928,-8.198347,ARH-NORTE,PORTO,FELGUEIRAS,JUGUEIROS,RIO BUGIO,-,-,02-11-2012,-,DQA,ATIVA
13854388830,05H/12,Lourido - montante,41.397292,-8.181564,AVE,,,,41.397292,-8.181564,ARH-NORTE,PORTO,FELGUEIRAS,SENDIM,RIO BUGIO,-,-,02-11-2012,-,DQA,ATIVA
9203856438,05R/02,MACEDO DO PESO,41.43765,-6.6389,DOURO,504.0,,,41.43765,-6.6389,ARH-NORTE,BRAGANÇA,MOGADOURO,SÃO MARTINHO DO PESO,,-,-,26-04-2017,-,-,ATIVA
10851505562,08G/08,MACINHATA - VALE DE CAMBRA,40.841246,-8.391699,VOUGA/RIBEIRAS COSTEIRAS,236.0,,,40.841246,-8.391699,ARH-CENTRO,-,-,-,,-,-,17-04-2023,-,-,ATIVA
9928820388,03D/27,MACROALGAS AFIFE PRAIA,41.783301,-8.87209,OCEANO ATLÂNTICO,0.0,,,41.783301,-8.87209,ARH-NORTE,-,-,-,,-,-,05-08-2019,-,DQA,ATIVA
9928832216,28E/54,MACROALGAS ALMOGRAVE,37.6535,-8.802318,RIBEIRAS DO ALGARVE,0.0,,,37.6535,-8.802318,ARH-ALENTEJO,-,-,-,,-,-,21-07-2009,-,-,ATIVA
9928833910,05E/52,MACROALGAS APULIA,41.486352,-8.781882,OCEANO ATLÂNTICO,0.0,,,41.486352,-8.781882,ARH-NORTE,-,-,-,,-,-,02-08-2019,-,DQA,ATIVA
9928832196,31H/05,MACROALGAS ARRIFES,37.07673,-8.275873,OCEANO ATLÂNTICO,0.0,,,37.07673,-8.275873,ARH-ALGARVE,-,-,-,,-,-,13-05-2010,-,DQA,ATIVA
9928832228,21A/54,MACROALGAS AVENCAS,38.687491,-9.360384,OCEANO ATLÂNTICO,0.0,,,38.687491,-9.360384,ARH-TEJO,-,-,-,,-,-,03-07-2019,-,DQA,ATIVA
9928832232,21A/53,MACROALGAS CABO RASO,38.712932,-9.484874,OCEANO ATLÂNTICO,0.0,,,38.712932,-9.484874,ARH-TEJO,-,-,-,,-,-,02-07-2019,-,DQA,ATIVA
9928832656,18A/51,MACROALGAS CONSOLAÇÃO,39.323906,-9.360504,OCEANO ATLÂNTICO,0.0,,,39.323906,-9.360504,ARH-TEJO,-,-,-,,-,-,03-07-2019,-,DQA,ATIVA
9928832224,23B/02,MACROALGAS FOZ / MECO,38.45289,-9.200526,OCEANO ATLÂNTICO,0.0,,,38.45289,-9.200526,ARH-TEJO,-,-,-,,-,-,01-10-2019,-,DQA,ATIVA
9928832204,31D/04,MACROALGAS INGRINA,37.045557,-8.878126,OCEANO ATLÂNTICO,0.0,,,37.045557,-8.878126,ARH-ALGARVE,-,-,-,,-,-,04-07-2019,-,DQA,ATIVA
9928832200,31E/53,MACROALGAS LAGOS,37.088744,-8.66828,OCEANO ATLÂNTICO,0.0,,,37.088744,-8.66828,ARH-ALGARVE,-,-,-,,-,-,07-07-2019,-,DQA,ATIVA
9928833902,06E/25,MACROALGAS MINDELO,41.309915,-8.742443,OCEANO ATLÂNTICO,0.0,,,41.309915,-8.742443,ARH-NORTE,-,-,-,,-,-,14-07-2010,-,DQA,ATIVA
9928832208,29D/02,MACROALGAS MONTE CLÉRIGO,37.340188,-8.856395,OCEANO ATLÂNTICO,0.0,,,37.340188,-8.856395,ARH-ALGARVE,-,-,-,,-,-,05-07-2019,-,DQA,ATIVA
9928832212,29E/57,MACROALGAS ODECEIXE,37.443475,-8.800639,OCEANO ATLÂNTICO,0.0,,,37.443475,-8.800639,ARH-ALGARVE,-,-,-,,-,-,22-07-2009,-,DQA,ATIVA
9928832188,31H/06,MACROALGAS OLHOS DE AGUA,37.088462,-8.193698,OCEANO ATLÂNTICO,0.0,,,37.088462,-8.193698,ARH-ALGARVE,-,-,-,,-,-,06-08-2019,-,DQA,ATIVA
9928833886,17A/02,MACROALGAS PENICHE,39.366876,-9.372853,OCEANO ATLÂNTICO,0.0,,,39.366876,-9.372853,ARH-TEJO,-,-,-,,-,-,04-07-2019,-,DQA,ATIVA
9928832176,03D/28,MACROALGAS PRAIA DO NORTE,41.696286,-8.850766,OCEANO ATLÂNTICO,1.0,,,41.696286,-8.850766,ARH-NORTE,-,-,-,,-,-,15-06-2010,-,DQA,ATIVA
9928833916,27E/54,MACROALGAS PRAIA QUEIMADO,37.820536,-8.794041,OCEANO ATLÂNTICO,0.0,,,37.820536,-8.794041,ARH-ALENTEJO,-,-,-,,-,-,24-06-2009,-,-,ATIVA
9928833906,05E/53,MACROALGAS QUIÃO - A VER O MAR,41.411312,-8.786476,OCEANO ATLÂNTICO,0.0,,,41.411312,-8.786476,ARH-NORTE,-,-,-,,-,-,01-08-2019,-,DQA,ATIVA
9928832236,20A/51,MACROALGAS RIBEIRA DE ILHAS,38.987753,-9.420046,RIBEIRAS DO OESTE,0.0,,,38.987753,-9.420046,ARH-TEJO,-,-,-,,-,-,02-07-2019,-,DQA,ATIVA
9928833890,16C/52,MACROALGAS SÃO MARTINHO DO PORTO,39.511913,-9.142814,OCEANO ATLÂNTICO,0.0,,,39.511913,-9.142814,ARH-TEJO,-,-,-,,-,-,05-07-2019,-,DQA,ATIVA
13447730054,06E/16,MACROINV IB1,41.183022,-8.704317,LEÇA,0.0,,,41.183022,-8.704317,ARH-NORTE,-,-,-,RIO LEÇA,-,-,01-01-2020,-,DQA,ATIVA
13447743930,06E/17,MACROINV IB2,41.182944,-8.707394,LEÇA,0.0,,,41.182944,-8.707394,ARH-NORTE,-,-,-,RIO LEÇA,-,-,01-01-2020,-,DQA,ATIVA
13447743934,06E/18,MACROINV IB3,41.181067,-8.705558,LEÇA,0.0,,,41.181067,-8.705558,ARH-NORTE,-,-,-,RIO LEÇA,-,-,01-01-2020,-,DQA,ATIVA
13447743938,06E/19,MACROINV IB4,41.177128,-8.707217,LEÇA,0.0,,,41.177128,-8.707217,ARH-NORTE,-,-,-,RIO LEÇA,-,-,01-01-2020,-,DQA,ATIVA
13447743942,06E/27,MACROINV IB5,41.173567,-8.705744,LEÇA,0.0,,,41.173567,-8.705744,ARH-NORTE,-,-,-,RIO LEÇA,-,-,01-01-2020,-,DQA,ATIVA
13447743946,06E/28,MACROINV IB6,41.170014,-8.704639,NEIVA,0.0,,,41.170014,-8.704639,ARH-NORTE,-,-,-,OCEANO ATLÂNTICO,-,-,01-01-2020,-,DQA,ATIVA
13447745010,07E/04,MACROINV IB7,41.165539,-8.701025,NEIVA,0.0,,,41.165539,-8.701025,ARH-NORTE,-,-,-,OCEANO ATLÂNTICO,-,-,01-01-2020,-,DQA,ATIVA
13447745014,06E/29,MACROINV IB8,41.180256,-8.700625,LEÇA,0.0,,,41.180256,-8.700625,ARH-NORTE,-,-,-,RIO LEÇA,-,-,01-01-2020,-,DQA,ATIVA
9198880302,04E/12,MADORRA,41.613753,-8.726084,NEIVA,32.0,,,41.613753,-8.726084,ARH-NORTE,BRAGA,ESPOSENDE,FORJÃES,,-,-,06-06-2017,-,-,ATIVA
9343898570,25K/10C,MAGRA - CCHA (C),38.046774,-7.768856,GUADIANA,187.0,,,38.046774,-7.768856,EDIA,BEJA,BEJA,NOSSA SENHORA DAS NEVES,,-,-,04-01-2017,-,EDIA,ATIVA
9651414090,25K/10P,MAGRA - CCHA (P),38.046774,-7.768856,GUADIANA,187.0,,,38.046774,-7.768856,EDIA,-,-,-,,-,-,22-01-2019,-,EDIA,ATIVA
9343898568,25K/10S,MAGRA - CCHA (S),38.046774,-7.768856,GUADIANA,187.0,,,38.046774,-7.768856,EDIA,BEJA,BEJA,NOSSA SENHORA DAS NEVES,,-,-,04-01-2017,-,EDIA,ATIVA
9505767308,13E/12,MAIORCA - A14,40.15615,-8.736969,MONDEGO,3.0,,,40.15615,-8.736969,ARH-CENTRO,-,-,-,,-,-,29-06-2021,-,-,ATIVA
9343898050,11G/03,MALAPOSTA,40.449118,-8.451712,VOUGA/RIBEIRAS COSTEIRAS,27.0,,,40.449118,-8.451712,ARH-CENTRO,AVEIRO,ANADIA,UNIÃO DAS FREGUESIAS DE ARCOS E MOGOFORES,,-,-,15-05-2017,-,-,ATIVA
13319142894,03D/29,MALGAS CARREÇO,41.7035,-8.85985,OCEANO ATLÂNTICO,0.0,,,41.7035,-8.85985,DEQA,-,-,-,,-,-,16-06-2010,17-06-2010,DQA,DESATIVADA
13319144310,06E/26,MALGAS LABRUJE,41.271083,-8.728783,NEIVA,0.0,,,41.271083,-8.728783,DEQA,-,-,-,,-,-,13-07-2010,14-07-2010,DQA,DESATIVADA
13319143988,04E/29,MALGAS MAR BELINHO,41.5822,-8.804883,NEIVA,0.0,,,41.5822,-8.804883,DEQA,-,-,-,,-,-,15-07-2010,16-07-2010,DQA,DESATIVADA
13322258406,26E/53,MALGAS SINES,37.932258,-8.818207,OCEANO ATLÂNTICO,0.0,,,37.932258,-8.818207,DEQA,-,-,-,,-,-,20-08-2009,21-08-2009,DQA,DESATIVADA
3380541238,20M/52,MALHADA (RIB. GRANDE),38.98253,-7.45784,TEJO,240.0,,,38.98253,-7.45784,ARH-TEJO,PORTALEGRE,MONFORTE,MONFORTE,RIBEIRA DE ALMURO,-,-,28-01-2010,11-05-2012,DQA_ECOL_OPER,DESATIVADA
6794320310,21L/50,MALHADA (RIB. TERA),38.790662,-7.644285,TEJO,237.0,,,38.790662,-7.644285,ARH-TEJO,-,-,-,RIBEIRA DE TERA,-,-,20-02-2011,-,DQA_ECOL_OPER,ATIVA
9343898390,19K/02,MALHADA DA GRANJA,39.046326,-7.70232,TEJO,157.0,,,39.046326,-7.70232,ARH-TEJO,PORTALEGRE,AVIS,FIGUEIRA E BARROS,,-,-,15-04-2019,-,-,ATIVA
9576525592,16L/14,MALHADA DO AZINHAL,39.526627,-7.592816,TEJO,220.0,,,39.526627,-7.592816,ARH-TEJO,-,-,-,,-,-,16-12-2024,-,-,ATIVA
9343898222,15M/02,MALHADA DO SORDO,39.789517,-7.401449,TEJO,124.0,,,39.789517,-7.401449,ARH-TEJO,CASTELO BRANCO,CASTELO BRANCO,MALPICA DO TEJO,,-,-,04-01-2017,-,-,ATIVA
9505767242,10P/04,MALHADA SORDA,40.542273,-6.933583,DOURO,635.0,,,40.542273,-6.933583,ARH-NORTE,-,-,-,,-,-,01-04-2024,-,-,ATIVA
3001457364,26L/52,MALHADA VALVERDE,37.87047,-7.52779,GUADIANA,123.0,,,37.87047,-7.52779,ARH-ALENTEJO,BEJA,SERPA,SERPA (SALVADOR),RIBEIRA LIMAS,-,-,22-04-2009,-,DQA_ECOL_OPER,ATIVA
10851505556,10H/05,MALHADOURO,40.639989,-8.245838,VOUGA/RIBEIRAS COSTEIRAS,286.0,,,40.639989,-8.245838,ARH-CENTRO,-,-,-,,-,-,06-12-2022,-,-,ATIVA
10079565910,28J/05,MALHÃO LARGO,37.570995,-7.953458,GUADIANA,185.0,,,37.570995,-7.953458,SOMINCOR,-,-,-,,-,-,17-01-2017,-,-,ATIVA
9505767356,23H/03,MALHÕES,38.419732,-8.259054,SADO,89.0,,,38.419732,-8.259054,ARH-ALENTEJO,-,-,-,,-,-,18-05-2021,-,-,ATIVA
254358352,15J/02,MALJOGA,39.769082,-7.99312,TEJO,322.0,,,39.769082,-7.99312,ARH-TEJO,CASTELO BRANCO,SERTÃ,VÁRZEA DOS CAVALEIROS,RIO ISNA,76.38,226.29,28-02-2001,-,PISC-CIP-78-659 / DQA_ECOL_VIG,ATIVA
6786946944,09O/52,MANIGOTO,40.7036,-7.0929,DOURO,602.0,,,40.7036,-7.0929,ARH-NORTE,GUARDA,PINHEL,LAMEIRAS,RIBEIRA DA PEGA,-,-,28-04-2010,-,DQA_ECOL_OPER,ATIVA
2840418422,11L/02,MANTEIGAS,40.356461,-7.558696,TEJO,1080.0,,,40.356461,-7.558696,ARH-TEJO,GUARDA,MANTEIGAS,MANTEIGAS (SÃO PEDRO),RIO ZÊZERE,-,-,08-09-2009,-,DQA_ECOL_VIG,ATIVA
13230983922,11L/10,MANTEIGAS-TERMAS,40.3835,-7.5457,TEJO,824.0,,,40.3835,-7.5457,-,GUARDA,MANTEIGAS,MANTEIGAS (SÃO PEDRO),RIO ZÊZERE,-,-,23-06-2024,-,DQA,ATIVA
10851505558,10H/06,MANÇOURES,40.580594,-8.28855,VOUGA/RIBEIRAS COSTEIRAS,170.0,,,40.580594,-8.28855,ARH-CENTRO,-,-,-,,-,-,05-12-2022,-,-,ATIVA
9614456920,04E/03F,MARACHÃO (F),41.505667,-8.717405,CÁVADO/RIBEIRAS COSTEIRAS,16.0,,,41.505667,-8.717405,ARH-NORTE,BRAGA,ESPOSENDE,GEMESES,,-,-,01-01-2019,01-01-2025,DQA,DESATIVADA
60071,04E/03S,MARACHÃO (S),41.505667,-8.717405,CÁVADO/RIBEIRAS COSTEIRAS,16.0,,,41.505667,-8.717405,ARH-NORTE,BRAGA,ESPOSENDE,GEMESES,RIO CÁVADO,1502.53,9.18,16-11-1988,-,IMPACTO / NITRATOS-EST_TRÓFICO,ATIVA
8256988984,31J/51,MARCHIL,37.034886,-7.946056,RIBEIRAS DO ALGARVE,3.0,,,37.034886,-7.946056,ARH-ALGARVE,FARO,FARO,FARO (SÃO PEDRO),RIBEIRA DE BIOGAL,-,-,24-05-2016,-,DQA_ECOL_VIG,ATIVA
2840537100,15I/52,MARMELEIRO,39.76584,-8.0911,TEJO,260.0,,,39.76584,-8.0911,ARH-TEJO,CASTELO BRANCO,SERTÃ,CUMEADA,RIBEIRA DA TAMOLHA,-,-,05-11-2009,-,DQA_ECOL_VIG,ATIVA
9343898428,20G/04,MARMELOS,38.879359,-8.467974,TEJO,50.0,,,38.879359,-8.467974,ARH-TEJO,SANTARÉM,CORUCHE,UNIÃO DAS FREGUESIAS DE CORUCHE  FAJARDA E ERRA,,-,-,23-05-2018,-,-,ATIVA
9343898424,20F/03,MARTINHOS,38.93375,-8.56688,TEJO,13.0,,,38.93375,-8.56688,ARH-TEJO,SANTARÉM,CORUCHE,BISCAINHO,,-,-,16-05-2016,-,-,ATIVA
9505767312,13E/14,MARUJAL,40.14247,-8.67333,MONDEGO,4.0,,,40.14247,-8.67333,ARH-CENTRO,-,-,-,,-,-,28-11-2022,-,-,ATIVA
60283,05M/03,MASCANHO,41.44477,-7.49631,DOURO,457.0,,,41.44477,-7.49631,ARH-NORTE,VILA REAL,MURÇA,VALONGO DE MILHAIS,RIO CURROS,139.33,183.98,17-01-1994,-,CAPTAÇÃO-75-440 / EXTRACÇÃO,ATIVA
9343898058,11M/07,MATA DA CONTENDA,40.393908,-7.430267,TEJO,521.0,,,40.393908,-7.430267,ARH-TEJO,GUARDA,GUARDA,VALHELHAS,,-,-,20-10-2016,-,-,ATIVA
9343897972,08P/03,MATA DE LOBOS,40.90288,-6.92259,DOURO,583.0,,,40.90288,-6.92259,ARH-NORTE,GUARDA,FIGUEIRA DE CASTELO RODRIGO,MATA DE LOBOS,,-,-,19-04-2017,-,-,ATIVA
9343898510,22C/13,MATA DO CERVO,38.510769,-9.150419,TEJO,10.0,,,38.510769,-9.150419,ARH-TEJO,SETÚBAL,SESIMBRA,SESIMBRA (CASTELO),,-,-,26-01-2017,-,-,ATIVA
244126430,09L/02,MATANÇA,40.682816,-7.532256,MONDEGO,578.0,,,40.682816,-7.532256,ARH-CENTRO,GUARDA,FORNOS DE ALGODRES,MATANÇA,RIBEIRA DO CARAPITO,49.44,174.64,19-02-2001,-,PISC-SALM-78-659,ATIVA
6794281816,17M/51,MATINHA,39.479895,-7.353059,TEJO,289.0,,,39.479895,-7.353059,ARH-TEJO,-,-,-,RIBEIRA DE CABRIL,-,-,16-02-2011,-,DQA_ECOL_OPER,ATIVA
9343897936,08F/10,MATOSINHOS DE BAIXO (ESMORIZ),40.95456,-8.63951,VOUGA/RIBEIRAS COSTEIRAS,7.0,,,40.95456,-8.63951,ARH-NORTE,AVEIRO,OVAR,ESMORIZ,,-,-,25-05-2017,-,-,ATIVA
2423412276,16G/04,MATRENA (MONTANTE DESCARGA),39.535756,-8.381902,TEJO,42.0,,,39.535756,-8.381902,ARH-TEJO,SANTARÉM,TOMAR,SÃO PEDRO DE TOMAR,RIO NABÃO,-,-,30-01-1990,01-09-1993,DGA,DESATIVADA
60284,01F/03,MAZEDO,42.047417,-8.502532,MINHO,39.0,,,42.047417,-8.502532,ARH-NORTE,VIANA DO CASTELO,MONÇÃO,MAZEDO,RIO DA GADANHA,67.15,44.5,05-11-1996,-,CAPTAÇÃO-75-440 / EXTRACÇÃO / DQA_QUIM_VIG / CADC,ATIVA
9343897928,07Q/01,MAZOUCO,41.14497,-6.76899,DOURO,241.0,,,41.14497,-6.76899,ARH-NORTE,BRAGANÇA,FREIXO DE ESPADA À CINTA,UNIÃO DAS FREGUESIAS DE FREIXO DE ESPADA À CINTA E MAZOUCO,,-,-,30-04-2019,-,-,ATIVA
2840422010,12L/53,MEADAS,40.27472,-7.562517,TEJO,772.0,,,40.27472,-7.562517,ARH-TEJO,CASTELO BRANCO,COVILHÃ,CORTES DO MEIO,RIBEIRA DE CORTES,-,-,09-09-2009,-,DQA_ECOL_VIG,ATIVA
9198880610,12I/01,MEDA DOS MOUROS,40.281812,-8.030772,MONDEGO,225.0,,,40.281812,-8.030772,ARH-CENTRO,COIMBRA,TÁBUA,MOURONHO,,-,-,27-06-2018,-,-,ATIVA
9203856310,04F/13,MEDROS,41.51701,-8.6415,CÁVADO/RIBEIRAS COSTEIRAS,18.0,,,41.51701,-8.6415,ARH-NORTE,BRAGA,BARCELOS,CARVALHAL,,-,-,30-05-2017,-,-,ATIVA
9343898192,14P/01,MEGA FUNDEIRA,39.985657,-8.121651,TEJO,276.0,,,39.985657,-8.121651,ARH-TEJO,CASTELO BRANCO,IDANHA-A-NOVA,UNIÃO DAS FREGUESIAS DE MONFORTINHO E SALVATERRA DO EXTREMO,,-,-,05-06-2017,-,-,ATIVA
9576525564,12O/03,MEIMÃO,40.281772,-7.119635,TEJO,581.0,,,40.281772,-7.119635,ARH-TEJO,-,-,-,,-,-,25-11-2024,-,-,ATIVA
9200203628,16C/04,MEIO - A8,39.578994,-9.024904,RIBEIRAS DO OESTE,4.0,,,39.578994,-9.024904,ARH-TEJO,LEIRIA,NAZARÉ,VALADO DOS FRADES,,-,-,11-05-2016,-,-,ATIVA
9343897862,06Q/02,MEIRINHOS,41.23599,-6.81084,DOURO,349.0,,,41.23599,-6.81084,ARH-NORTE,BRAGANÇA,MOGADOURO,MEIRINHOS,,-,-,25-04-2017,-,-,ATIVA
